OrderID,CustomerID,ProductID,Category,Price,Quantity,Delivery_Rating,Review_Text,Discount,Shipping_Cost,Discount_Percentage,Total_Amount,Net_Sales
ORD107725,CUST10711,PROD2269,Electronics,161.19,4.0,,Exceeded expectations.,46.22,72.78,46.22,644.76,419.531928
ORD102946,CUST11457,PROD2932,Clothing,298.27,3.0,5.0,Fast delivery and great packaging.,27.45,125.09,27.45,894.81,774.274655
ORD104473,CUST11724,PROD2266,,57.07,4.0,,Fast delivery and great packaging.,29.15,97.37,29.15,228.28,259.10638
ORD105655,CUST13446,PROD1262,Grocery,101.83,1.0,,"Excellent product, highly recommend.",20.08,91.23,20.08,101.83,172.612536
ORD108884,CUST14904,PROD1135,Electronics,428.83,1.0,,Not as described.,47.45,140.46,47.45,428.83,365.810165
ORD106059,CUST14626,PROD2184,Clothing,234.43,4.0,4.0,Five stars!,38.86,89.68,38.86,937.72,663.0020080000002
ORD100959,CUST12265,PROD2408,Home & Kitchen,202.7,4.0,5.0,Terrible experience.,14.27,86.94,14.27,810.8,782.0388399999999
ORD106342,CUST11244,PROD1930,Sports,414.47,,,Good value for money.,42.21,25.46,42.21,,
ORD103633,CUST13408,,Clothing,420.05,1.0,5.0,Exceeded expectations.,21.62,29.02,21.62,420.05,358.25519
ORD101050,CUST10768,PROD2634,Grocery,245.26,1.0,2.0,Average product.,41.43,20.96,41.43,245.26,164.608782
ORD108782,CUST14394,PROD1632,Books,144.88,2.0,1.0,Not as described.,41.14,138.72,41.14,289.76,309.272736
ORD108711,CUST11409,PROD2136,Clothing,,2.0,,"Excellent product, highly recommend.",9.44,73.09,9.44,,
ORD103380,CUST13294,PROD2815,Beauty,,1.0,2.0,Good value for money.,35.06,80.91,35.06,,
ORD103676,CUST13663,PROD1503,,332.43,1.0,1.0,Five stars!,14.53,129.9,14.53,332.43,414.027921
ORD105776,CUST13775,PROD1155,Beauty,240.84,4.0,2.0,Good value for money.,14.87,99.2,14.87,963.36,919.308368
ORD109963,CUST11750,PROD2419,Clothing,499.4,4.0,1.0,Quality could be better.,14.82,99.24,14.82,1997.6,1800.79568
ORD106573,CUST14524,PROD2312,Beauty,36.41,2.0,1.0,Average product.,36.28,58.55,36.28,72.82,104.950904
ORD105179,CUST14506,PROD2206,Sports,63.51,2.0,4.0,Exceeded expectations.,11.49,128.41,11.49,127.02,240.835402
ORD101607,CUST10899,PROD2160,Beauty,18.09,3.0,,Five stars!,0.05,41.56,0.05,54.27,95.802865
ORD103610,CUST14990,PROD2423,Books,124.07,1.0,,Terrible experience.,35.76,26.91,35.76,124.07,106.61256799999998
ORD108378,CUST13878,PROD2306,Books,219.94,3.0,,Terrible experience.,8.56,44.91,8.56,659.8199999999999,648.2494079999999
ORD106635,CUST12765,PROD2854,Grocery,66.83,3.0,1.0,Will buy again.,5.22,54.81,5.22,200.49,244.834422
ORD107749,CUST13722,PROD2601,Home & Kitchen,123.74,2.0,3.0,Exceeded expectations.,11.88,56.7,11.88,247.48,274.779376
ORD100791,CUST11975,PROD2814,Grocery,16.01,2.0,3.0,Will buy again.,19.0,107.17,19.0,32.02,133.1062
ORD108984,CUST11832,PROD2942,Books,365.84,2.0,2.0,Terrible experience.,23.8,48.32,23.8,731.68,605.8601600000001
ORD103056,CUST13822,PROD2717,Beauty,,3.0,,"Excellent product, highly recommend.",2.23,107.97,2.23,,
ORD101980,CUST11585,PROD1492,Home & Kitchen,166.26,2.0,2.0,Not as described.,48.53,31.85,48.53,332.52,202.998044
ORD103598,CUST12552,PROD2314,Home & Kitchen,426.0,,4.0,Will buy again.,35.8,39.14,35.8,,
ORD100933,CUST12853,PROD2956,Beauty,,2.0,3.0,Quality could be better.,16.16,86.15,16.16,,
ORD107424,CUST14611,PROD2560,Clothing,,2.0,5.0,Five stars!,15.93,139.85,15.93,,
ORD105626,CUST14748,PROD2143,Grocery,,3.0,,Will buy again.,22.43,131.74,22.43,,
ORD101682,CUST14573,PROD2178,Books,439.78,,5.0,Fast delivery and great packaging.,31.31,145.94,31.31,,
ORD104179,CUST14550,PROD1819,Home & Kitchen,451.1,4.0,4.0,Average product.,7.32,104.56,7.32,1804.4,1776.87792
ORD106446,CUST13438,PROD2135,Beauty,380.28,1.0,,Fast delivery and great packaging.,9.45,107.86,9.45,380.28,452.20354
ORD104116,CUST13516,PROD2286,Toys,174.33,2.0,3.0,Average product.,42.97,101.25,42.97,348.66,300.090798
ORD100988,CUST12872,,,344.69,4.0,,"Excellent product, highly recommend.",12.81,100.97,12.81,1378.76,1303.110844
ORD102896,,PROD2905,Home & Kitchen,184.6,2.0,1.0,Five stars!,19.01,39.13,19.01,369.2,338.14508
ORD103778,CUST11271,PROD2757,Home & Kitchen,259.65,4.0,,Quality could be better.,43.56,90.69,43.56,1038.6,676.8758399999999
ORD105658,CUST12745,PROD2890,Grocery,443.37,4.0,,Good value for money.,33.16,70.19,33.16,1773.48,1255.5840320000002
ORD103093,CUST14114,PROD2336,Beauty,,1.0,4.0,Average product.,17.09,77.53,17.09,,
ORD103155,CUST12828,PROD2003,Books,288.8,1.0,2.0,Five stars!,34.18,88.07,34.18,288.8,278.15816
ORD101823,CUST10850,PROD2173,Beauty,428.14,3.0,,Terrible experience.,0.98,36.69,0.98,1284.42,1308.522684
ORD110008,CUST10065,PROD2753,Grocery,291.21,3.0,1.0,Terrible experience.,36.78,66.73,36.78,873.6299999999999,619.0388859999999
ORD101098,CUST10513,PROD2326,Beauty,335.54,3.0,3.0,Exceeded expectations.,24.35,28.25,24.35,1006.62,789.7580300000001
ORD102844,CUST11875,PROD2939,Clothing,430.3,1.0,,Average product.,40.66,147.36,40.66,430.3,402.70002
ORD109078,,PROD2945,Books,99.54,3.0,1.0,Fast delivery and great packaging.,47.73,35.41,47.73,298.62,191.498674
ORD103342,CUST10277,PROD1794,Home & Kitchen,365.71,1.0,,Terrible experience.,46.29,53.61,46.29,365.71,250.032841
ORD100038,CUST12435,PROD1549,Sports,416.63,1.0,,Fast delivery and great packaging.,45.46,135.87,45.46,416.63,363.100002
ORD106540,CUST14840,PROD1541,Toys,457.06,1.0,2.0,Terrible experience.,25.61,82.75,25.61,457.06,422.756934
ORD110295,CUST10552,PROD2638,Toys,497.07,3.0,,Terrible experience.,18.01,37.63,18.01,1491.21,1260.273079
ORD108707,CUST14616,PROD2812,Clothing,410.18,3.0,3.0,Average product.,23.25,69.95,23.25,1230.54,1014.38945
ORD103356,CUST13173,PROD2818,Beauty,9.84,4.0,,Quality could be better.,34.49,35.06,34.49,39.36,60.844736000000005
ORD107813,CUST10021,PROD1003,Home & Kitchen,,1.0,,,44.2,46.03,44.2,,
ORD109098,CUST12022,PROD2156,Beauty,203.61,2.0,,"Excellent product, highly recommend.",10.35,26.76,10.35,407.22,391.83273
ORD108220,CUST12886,PROD2979,Books,188.96,4.0,,Not as described.,45.91,76.97,45.91,755.84,485.803856
ORD110197,CUST11052,PROD2005,Clothing,376.83,1.0,2.0,Five stars!,40.76,124.86,40.76,376.83,348.094092
ORD102428,CUST10703,PROD1392,Electronics,125.0,4.0,4.0,Terrible experience.,48.94,96.18,48.94,500.0,351.48
ORD105043,CUST10521,PROD1517,Sports,355.94,1.0,1.0,Fast delivery and great packaging.,44.01,98.82,44.01,355.94,298.110806
ORD105346,CUST13096,PROD1760,Beauty,265.17,4.0,5.0,Quality could be better.,14.0,46.08,14.0,1060.68,958.2648
ORD108954,CUST12506,PROD2072,Electronics,444.35,2.0,5.0,Will buy again.,5.3,64.71,5.3,888.7,906.3089
ORD104811,CUST11225,PROD2672,Books,424.26,4.0,5.0,Quality could be better.,5.61,129.88,5.61,1697.04,1731.7160559999998
ORD108476,CUST11729,PROD2872,Home & Kitchen,304.67,2.0,1.0,Will buy again.,14.56,31.42,14.56,609.34,552.040096
ORD100686,CUST12017,PROD2273,Grocery,492.84,4.0,,Will buy again.,30.71,131.53,30.71,1971.36,1497.485344
ORD104799,CUST12541,PROD2145,Grocery,181.71,2.0,,Exceeded expectations.,40.22,82.88,40.22,363.42,300.132476
ORD107437,CUST12233,PROD1018,Electronics,452.05,2.0,4.0,,44.96,128.83,44.96,904.1,626.44664
ORD102353,CUST14966,PROD2991,Grocery,104.18,4.0,1.0,Not as described.,31.19,61.34,31.19,416.72,348.08503200000007
ORD106353,CUST14163,PROD1297,Beauty,390.67,1.0,5.0,"Excellent product, highly recommend.",0.28,64.05,0.28,390.67,453.626124
ORD104569,CUST14305,,Toys,252.2,2.0,5.0,Exceeded expectations.,9.32,117.71,9.32,504.4,575.09992
ORD108213,CUST13985,PROD2054,Sports,362.3,2.0,,Fast delivery and great packaging.,4.99,122.05,4.99,724.6,810.4924599999999
ORD102752,CUST14754,PROD2576,Sports,423.44,2.0,2.0,"Excellent product, highly recommend.",18.17,49.85,18.17,846.88,742.851904
ORD109077,CUST12422,PROD2390,Grocery,313.66,3.0,1.0,Not as described.,25.07,146.47,25.07,940.98,851.546314
ORD108073,CUST13777,PROD2184,Home & Kitchen,317.06,4.0,,Terrible experience.,2.17,30.98,2.17,1268.24,1271.699192
ORD109109,CUST14865,PROD2608,Sports,125.03,3.0,3.0,Average product.,17.42,28.91,17.42,375.09,338.65932200000003
ORD101040,CUST13389,PROD1654,Home & Kitchen,67.89,3.0,,Will buy again.,8.96,97.42,8.96,203.67,282.84116800000004
ORD107491,CUST12990,PROD1865,Sports,376.93,4.0,,"Excellent product, highly recommend.",32.35,113.96,32.35,1507.72,1133.93258
ORD101265,CUST13959,PROD1364,Electronics,341.87,3.0,4.0,Terrible experience.,23.21,144.92,23.21,1025.61,932.485919
ORD110202,CUST11746,PROD1202,Home & Kitchen,136.32,1.0,,Five stars!,24.77,72.64,24.77,136.32,175.193536
ORD107059,CUST10754,PROD2248,Books,148.02,4.0,1.0,Fast delivery and great packaging.,21.38,23.29,21.38,592.08,488.78329600000006
ORD100277,CUST14754,PROD2110,Clothing,435.85,1.0,4.0,Fast delivery and great packaging.,47.8,98.38,47.8,435.85,325.8937
ORD105084,CUST12708,PROD2083,Electronics,182.19,3.0,2.0,Average product.,10.74,57.66,10.74,546.5699999999999,545.528382
ORD109437,CUST11503,PROD2042,Books,331.76,2.0,2.0,Fast delivery and great packaging.,25.83,76.28,25.83,663.52,568.412784
ORD102382,CUST10867,PROD1254,Books,464.25,3.0,5.0,Good value for money.,36.8,83.5,36.8,1392.75,963.718
ORD100571,CUST14910,PROD1878,Books,387.84,2.0,2.0,Will buy again.,27.84,28.39,27.84,775.68,588.120688
ORD101435,CUST14795,PROD2138,Grocery,,3.0,,Not as described.,46.45,83.18,46.45,,
ORD109439,CUST14218,,Books,212.01,3.0,5.0,Good value for money.,18.9,75.42,18.9,636.03,591.24033
ORD105352,CUST11435,PROD2904,Sports,270.85,3.0,,Fast delivery and great packaging.,23.18,112.63,23.18,812.5500000000001,736.83091
ORD105445,CUST13503,PROD2172,Books,485.66,1.0,,Fast delivery and great packaging.,4.43,103.94,4.43,485.66,568.0852620000001
ORD101007,CUST13600,PROD1908,Home & Kitchen,84.26,3.0,4.0,"Excellent product, highly recommend.",30.45,44.08,30.45,252.78000000000003,219.88849
ORD104543,CUST10870,PROD2264,Beauty,383.98,4.0,3.0,Exceeded expectations.,14.41,46.8,14.41,1535.92,1361.393928
ORD109718,CUST13466,,Sports,360.02,1.0,5.0,Will buy again.,8.02,52.63,8.02,360.02,383.776396
ORD102064,CUST10072,PROD2685,Beauty,79.84,4.0,2.0,Terrible experience.,27.23,43.26,27.23,319.36,275.658272
ORD101136,,PROD2833,Beauty,155.58,1.0,,Exceeded expectations.,26.62,105.44,26.62,155.58,219.604604
ORD105343,CUST14478,PROD1216,Books,284.01,3.0,,"Excellent product, highly recommend.",3.79,149.28,3.79,852.03,969.018063
ORD100294,CUST10699,PROD2609,Beauty,283.14,3.0,,Fast delivery and great packaging.,34.91,104.77,34.91,849.42,657.657478
ORD108780,CUST14644,PROD2300,,485.2,3.0,,Average product.,31.19,98.87,31.19,1455.6,1100.4683599999998
ORD102403,CUST10659,PROD2896,,423.18,1.0,3.0,Terrible experience.,9.45,73.29,9.45,423.18,456.47949
ORD103998,CUST12687,PROD2011,Beauty,391.51,1.0,,Five stars!,23.47,60.64,23.47,391.51,360.262603
ORD103741,CUST13654,PROD2399,Electronics,,1.0,5.0,Exceeded expectations.,36.02,138.44,36.02,,
ORD110156,CUST10799,PROD1520,Electronics,101.5,2.0,5.0,Will buy again.,26.47,145.97,26.47,203.0,295.2359
ORD102719,CUST10067,PROD1790,Electronics,263.99,2.0,5.0,Good value for money.,19.77,84.58,19.77,527.98,508.178354
ORD110132,CUST14846,PROD1475,Electronics,437.68,4.0,2.0,Average product.,16.12,57.73,16.12,1750.72,1526.233936
ORD105150,CUST13144,PROD2998,Sports,355.56,2.0,,Exceeded expectations.,30.52,120.12,30.52,711.12,614.206176
ORD102808,CUST11800,PROD1201,Sports,,,4.0,"Excellent product, highly recommend.",46.96,37.22,46.96,,
ORD109017,CUST14512,PROD2781,Toys,450.73,1.0,,Not as described.,33.59,119.53,33.59,450.73,418.859793
ORD100556,CUST11958,PROD1891,Grocery,447.56,4.0,3.0,Will buy again.,3.74,126.46,3.74,1790.24,1849.745024
ORD109835,CUST14354,PROD2079,Home & Kitchen,285.49,2.0,,Quality could be better.,23.03,36.24,23.03,570.98,475.723306
ORD104795,CUST10452,PROD1466,Home & Kitchen,58.68,2.0,5.0,Five stars!,44.54,146.99,44.54,117.36,212.077856
ORD102469,CUST14000,PROD1825,Beauty,422.52,1.0,2.0,Terrible experience.,4.72,148.12,4.72,422.52,550.697056
ORD103738,CUST14520,PROD2185,Grocery,318.87,3.0,5.0,Quality could be better.,49.44,141.77,49.44,956.61,625.432016
ORD104286,CUST13875,PROD2512,Beauty,141.81,2.0,3.0,Not as described.,47.45,84.48,47.45,283.62,233.52231
ORD102604,CUST13069,PROD1665,Sports,53.04,3.0,5.0,Not as described.,3.91,51.99,3.91,159.12,204.88840800000003
ORD100362,CUST10635,PROD2761,Sports,242.59,3.0,5.0,Fast delivery and great packaging.,46.67,95.66,46.67,727.77,483.779741
ORD106924,CUST14468,PROD1050,Home & Kitchen,73.7,1.0,1.0,Quality could be better.,18.16,74.59,18.16,73.7,134.90608
ORD101704,CUST12938,PROD2622,,61.58,2.0,,Five stars!,42.24,46.77,42.24,123.16,117.907216
ORD102139,CUST12708,PROD2642,Toys,438.47,4.0,,Quality could be better.,20.92,75.08,20.92,1753.88,1462.048304
ORD103239,CUST11878,PROD1586,Grocery,405.07,3.0,1.0,Not as described.,22.04,106.31,22.04,1215.21,1053.687716
ORD102383,CUST12066,PROD2410,Toys,316.35,2.0,1.0,Fast delivery and great packaging.,31.71,29.22,31.71,632.7,461.29083
ORD107314,CUST11218,PROD2483,Electronics,110.55,2.0,2.0,Quality could be better.,38.72,63.34,38.72,221.1,198.83008
ORD104311,CUST12654,PROD2658,Home & Kitchen,313.18,1.0,1.0,Terrible experience.,1.69,22.31,1.69,313.18,330.19725800000003
ORD109477,CUST13202,PROD2391,Books,12.11,2.0,2.0,Five stars!,29.66,117.43,29.66,24.22,134.466348
ORD101312,CUST12632,PROD1521,Beauty,219.87,4.0,2.0,Five stars!,9.34,103.29,9.34,879.48,900.626568
ORD103930,CUST12594,PROD2317,Beauty,409.59,3.0,4.0,Terrible experience.,17.3,28.15,17.3,1228.77,1044.34279
ORD106183,CUST10962,PROD1357,Electronics,347.0,3.0,2.0,,17.4,145.42,17.4,1041.0,1005.286
ORD101591,CUST12056,PROD1184,Clothing,109.73,4.0,,"Excellent product, highly recommend.",23.45,22.94,23.45,438.92,358.93326
ORD110336,CUST14274,PROD1798,Grocery,,1.0,5.0,Fast delivery and great packaging.,16.71,96.69,16.71,,
ORD102162,,PROD1162,Sports,314.25,2.0,5.0,"Excellent product, highly recommend.",5.37,120.93,5.37,628.5,715.6795500000001
ORD102396,CUST11326,PROD2321,Toys,496.43,4.0,3.0,Terrible experience.,7.28,122.43,7.28,1985.72,1963.589584
ORD100317,CUST11409,PROD2910,Clothing,433.02,2.0,1.0,Good value for money.,1.67,24.46,1.67,866.04,876.037132
ORD109516,CUST11501,PROD1443,Grocery,333.25,2.0,,Average product.,23.51,137.83,23.51,666.5,647.63585
ORD105233,CUST13010,PROD1339,Clothing,489.96,3.0,2.0,Terrible experience.,47.72,139.4,47.72,1469.88,907.853264
ORD105068,CUST14427,PROD2036,,197.47,4.0,4.0,"Excellent product, highly recommend.",5.78,92.98,5.78,789.88,837.204936
ORD104036,CUST14637,PROD1292,,87.45,2.0,2.0,"Excellent product, highly recommend.",47.31,82.67,47.31,174.9,174.82481
ORD108987,CUST10432,,Clothing,349.18,3.0,4.0,Will buy again.,36.67,25.83,36.67,1047.54,689.237082
ORD103020,CUST11140,PROD2491,Home & Kitchen,476.62,1.0,,Will buy again.,31.87,93.05,31.87,476.62,417.771206
ORD108228,,PROD1927,,481.47,3.0,,Good value for money.,32.26,73.22,32.26,1444.41,1051.663334
ORD109105,CUST12028,PROD1717,Sports,46.38,2.0,1.0,Quality could be better.,41.34,120.46,41.34,92.76,174.873016
ORD105295,CUST11478,PROD1448,Beauty,390.06,1.0,,Good value for money.,5.35,72.5,5.35,390.06,441.69179
ORD103972,CUST13982,PROD2622,Home & Kitchen,149.72,1.0,,Average product.,25.24,108.87,25.24,149.72,220.800672
ORD105370,CUST13854,,Beauty,204.52,1.0,2.0,"Excellent product, highly recommend.",34.85,33.18,34.85,204.52,166.42478
ORD104133,CUST13249,,Home & Kitchen,478.77,3.0,1.0,Exceeded expectations.,29.34,37.28,29.34,1436.31,1052.176646
ORD100974,CUST10603,PROD2499,Sports,367.32,1.0,,Exceeded expectations.,41.64,38.16,41.64,367.32,252.527952
ORD107291,CUST11429,PROD2300,Clothing,420.75,1.0,3.0,Not as described.,3.61,25.92,3.61,420.75,431.480925
ORD109175,CUST14574,PROD1241,Grocery,,4.0,3.0,Terrible experience.,34.54,90.37,34.54,,
ORD100954,CUST10814,PROD1717,Books,400.09,3.0,1.0,Not as described.,26.7,123.22,26.7,1200.27,1003.01791
ORD109547,CUST14635,PROD1387,Beauty,166.28,4.0,1.0,Terrible experience.,18.96,99.35,18.96,665.12,638.363248
ORD108474,CUST12070,PROD2501,Electronics,338.88,1.0,1.0,Terrible experience.,17.01,94.74,17.01,338.88,375.976512
ORD105016,CUST12229,PROD1530,,411.22,4.0,4.0,"Excellent product, highly recommend.",31.04,108.48,31.04,1644.88,1242.789248
ORD109656,CUST12123,PROD1671,Beauty,288.8,3.0,,Terrible experience.,44.55,64.15,44.55,866.4000000000001,544.5688000000001
ORD109179,CUST12332,PROD1808,Clothing,75.36,1.0,3.0,Exceeded expectations.,24.81,67.05,24.81,75.36,123.713184
ORD107490,CUST12273,PROD2065,Grocery,88.63,1.0,,Five stars!,41.24,60.86,41.24,88.63,112.938988
ORD101640,CUST11082,PROD1944,Electronics,48.3,4.0,3.0,Fast delivery and great packaging.,20.11,112.57,20.11,193.2,266.91747999999995
ORD101290,CUST14792,PROD1872,Sports,63.25,1.0,,Five stars!,5.12,41.01,5.12,63.25,101.0216
ORD101380,CUST14549,PROD2279,Clothing,5.27,3.0,2.0,Five stars!,3.08,21.69,3.08,15.81,37.013052
ORD101933,CUST10482,PROD1613,Grocery,289.45,2.0,4.0,Average product.,2.57,97.51,2.57,578.9,661.5322699999999
ORD104675,CUST14701,PROD2677,Grocery,441.2,4.0,,"Excellent product, highly recommend.",19.01,142.51,19.01,1764.8,1571.82152
ORD100892,CUST11863,,Grocery,440.38,4.0,,Will buy again.,16.86,99.22,16.86,1761.52,1563.747728
ORD107287,CUST13368,PROD2218,Electronics,353.37,2.0,2.0,"Excellent product, highly recommend.",35.9,121.78,35.9,706.74,574.80034
ORD104876,CUST10783,PROD2270,Clothing,314.82,1.0,,Quality could be better.,37.14,107.46,37.14,314.82,305.355852
ORD107906,CUST10401,PROD1697,Grocery,20.66,4.0,2.0,"Excellent product, highly recommend.",2.54,84.67,2.54,82.64,165.21094399999998
ORD108194,CUST14279,PROD2104,Grocery,125.64,1.0,,Good value for money.,11.06,113.39,11.06,125.64,225.134216
ORD110328,CUST11068,PROD2391,Toys,429.6,3.0,,Not as described.,13.71,127.13,13.71,1288.8000000000002,1239.2355200000002
ORD109041,CUST13486,PROD1888,Sports,37.89,3.0,5.0,Average product.,27.38,49.22,27.38,113.67,131.767154
ORD102466,CUST12297,PROD2956,Beauty,33.71,2.0,5.0,Terrible experience.,7.23,63.7,7.23,67.42,126.245534
ORD107657,CUST12686,PROD1065,,409.85,3.0,,Quality could be better.,6.7,49.08,6.7,1229.5500000000002,1196.25015
ORD101913,,PROD2318,Sports,228.56,4.0,,Average product.,47.19,78.78,47.19,914.24,561.590144
ORD102736,CUST13940,PROD2327,Electronics,248.44,3.0,5.0,Terrible experience.,40.21,135.06,40.21,745.3199999999999,580.6868279999999
ORD100726,CUST14699,PROD1520,Beauty,129.75,2.0,,Average product.,9.03,64.88,9.03,259.5,300.94715
ORD107214,CUST14228,PROD1754,Sports,37.69,4.0,1.0,,20.33,68.68,20.33,150.76,188.790492
ORD108245,,PROD2029,Books,157.31,2.0,5.0,Not as described.,17.78,131.85,17.78,314.62,390.530564
ORD101796,CUST11863,PROD2973,Toys,465.36,4.0,2.0,Five stars!,39.55,87.0,39.55,1861.44,1212.2404800000002
ORD103845,CUST12686,PROD1012,Clothing,219.19,1.0,1.0,Good value for money.,25.51,89.61,25.51,219.19,252.884631
ORD106402,CUST13681,PROD2902,Beauty,261.61,,,,6.39,131.9,6.39,,
ORD100936,CUST13719,PROD1060,Toys,,3.0,,Not as described.,36.95,83.77,36.95,,
ORD102265,CUST10685,PROD2818,Toys,222.62,,3.0,Quality could be better.,19.84,108.6,19.84,,
ORD100824,CUST14289,PROD2196,Grocery,269.13,2.0,4.0,Will buy again.,13.15,31.13,13.15,538.26,498.60881
ORD107274,CUST12544,PROD1515,Grocery,313.11,3.0,5.0,Not as described.,18.77,43.22,18.77,939.33,806.2377590000001
ORD101389,CUST11324,PROD1155,Sports,482.06,3.0,,Terrible experience.,24.89,72.57,24.89,1446.18,1158.795798
ORD103564,CUST12798,PROD1015,Sports,162.66,,1.0,Will buy again.,17.16,84.33,17.16,,
ORD109076,CUST12709,PROD2388,Home & Kitchen,408.2,2.0,1.0,Five stars!,12.1,145.55,12.1,816.4,863.1656
ORD105429,,PROD1333,Electronics,498.09,2.0,5.0,Five stars!,19.93,146.18,19.93,996.18,943.821326
ORD107827,CUST10456,PROD1118,Home & Kitchen,249.14,1.0,,Will buy again.,0.96,130.66,0.96,249.14,377.408256
ORD105690,CUST11030,PROD2648,Electronics,360.86,,,Exceeded expectations.,38.62,61.03,38.62,,
ORD107878,CUST13309,PROD2138,Books,205.13,1.0,,Not as described.,8.55,145.32,8.55,205.13,332.911385
ORD101868,CUST11004,PROD2412,Books,62.94,1.0,4.0,Terrible experience.,2.2,109.61,2.2,62.94,171.16532
ORD108202,CUST11794,PROD2369,Home & Kitchen,215.3,4.0,,Average product.,32.68,71.08,32.68,861.2,650.8398400000001
ORD107486,CUST14864,PROD1096,Grocery,109.65,2.0,,Will buy again.,38.7,111.22,38.7,219.3,245.6509
ORD100806,CUST13735,PROD2203,Grocery,70.23,2.0,,Fast delivery and great packaging.,40.69,22.15,40.69,140.46,105.456826
ORD104805,CUST13217,PROD1923,,201.92,4.0,3.0,Will buy again.,24.68,39.0,24.68,807.68,647.344576
ORD109728,CUST12666,PROD1771,Beauty,233.25,1.0,,Good value for money.,10.27,127.86,10.27,233.25,337.15522500000003
ORD110078,CUST10562,PROD2521,Beauty,339.49,4.0,2.0,"Excellent product, highly recommend.",36.86,103.92,36.86,1357.96,961.335944
ORD109155,CUST10671,PROD2006,Toys,165.04,3.0,2.0,"Excellent product, highly recommend.",34.99,67.35,34.99,495.12,389.2275120000001
ORD107511,CUST11817,PROD2735,,366.64,1.0,1.0,Terrible experience.,12.31,85.09,12.31,366.64,406.596616
ORD108056,CUST12063,PROD2852,Books,466.24,3.0,3.0,Five stars!,45.17,137.67,45.17,1398.72,904.588176
ORD104494,CUST12431,PROD1116,Toys,192.29,4.0,,Fast delivery and great packaging.,5.22,102.11,5.22,769.16,831.1198479999999
ORD102632,CUST12326,PROD2677,Clothing,418.75,3.0,2.0,Terrible experience.,49.13,71.76,49.13,1256.25,710.814375
ORD109808,CUST10549,PROD1106,Clothing,446.41,2.0,,Exceeded expectations.,43.01,35.64,43.01,892.82,544.4581180000001
ORD108896,CUST10886,,Beauty,320.67,,4.0,Quality could be better.,34.39,58.19,34.39,,
ORD108623,CUST13414,PROD2855,Sports,418.3,2.0,,Five stars!,46.94,147.18,46.94,836.6,591.07996
